代码,名称,收盘,信号,强度,操作建议,历史胜率参考
601789,宁波建工,5.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002206,海 利 得,7.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002911,佛燃能源,14.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000967,盈峰环境,7.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000404,长虹华意,7.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603915,国茂股份,16.86,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601611,中国核建,15.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605138,盛泰集团,7.32,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002434,万里扬,10.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603618,杭电股份,8.22,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688207,格灵深瞳,17.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001202,炬申股份,17.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002540,亚太科技,7.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603628,清源股份,14.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600131,国网信通,18.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603937,丽岛新材,12.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601872,招商轮船,11.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603335,迪生力,5.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002386,天原股份,6.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000633,合金投资,8.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002282,博深股份,7.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002719,麦趣尔,8.67,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002692,远程股份,5.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600095,湘财股份,11.32,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601798,蓝科高新,9.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000952,广济药业,8.11,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002342,巨力索具,14.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688466,金科环境,17.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600416,湘电股份,14.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600869,远东股份,12.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600058,五矿发展,14.83,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601727,上海电气,8.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002301,齐心集团,8.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605018,长华集团,11.19,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600210,紫江企业,7.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605189,富春染织,15.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002696,百洋股份,7.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603558,健盛集团,11.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002521,齐峰新材,8.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603985,恒润股份,16.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000550,江铃汽车,18.34,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002201,九鼎新材,14.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002064,华峰化学,13.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002454,松芝股份,9.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600834,申通地铁,8.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002583,海能达,10.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002787,华源控股,12.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002483,润邦股份,7.34,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600517,国网英大,6.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002194,武汉凡谷,13.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600056,中国医药,11.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002161,远 望 谷,8.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603566,普莱柯,13.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000672,上峰水泥,13.91,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603329,上海雅仕,11.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002564,天沃科技,7.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002205,国统股份,13.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002724,海洋王,7.51,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603997,继峰股份,15.27,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688468,科美诊断,8.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002319,乐通股份,14.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601199,江南水务,5.87,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600889,南京化纤,17.13,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002406,远东传动,8.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603356,华菱精工,17.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001300,三柏硕,16.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002875,安奈儿,16.56,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002527,新时达,16.1,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002533,金杯电工,13.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002121,科陆电子,9.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601022,宁波远洋,9.93,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000565,渝三峡Ａ,8.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002675,东诚药业,13.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600390,五矿资本,5.91,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603680,今创集团,15.64,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002950,奥美医疗,11.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603956,威派格,6.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002591,恒大高新,7.43,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600586,金晶科技,6.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603206,嘉环科技,17.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603010,万盛股份,11.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000680,山推股份,12.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000519,中兵红箭,19.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600969,郴电国际,11.86,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600703,三安光电,16.27,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600356,恒丰纸业,9.1,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002072,凯瑞德,7.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603035,常熟汽饰,15.44,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002576,通达动力,17.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601218,吉鑫科技,5.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002449,国星光电,8.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603060,国检集团,6.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603166,福达股份,16.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600379,宝光股份,12.53,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600026,中远海能,15.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002250,联化科技,17.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600081,东风科技,11.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002366,融发核电,7.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
003036,泰坦股份,15.82,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002381,双箭股份,6.96,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000058,深 赛 格,9.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603861,白云电器,15.11,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002617,露笑科技,8.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002296,辉煌科技,13.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002941,新疆交建,16.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603331,百达精工,14.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603310,巍华新材,17.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600746,江苏索普,7.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002805,丰元股份,16.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000065,北方国际,12.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600106,重庆路桥,6.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600198,大唐电信,9.64,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002674,兴业科技,13.83,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600830,香溢融通,9.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603639,海利尔,13.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601226,华电科工,10.49,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002243,力合科创,11.11,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000589,贵州轮胎,5.11,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603037,凯众股份,16.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688079,美迪凯,12.67,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002598,山东章鼓,9.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002698,博实股份,16.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000533,顺钠股份,8.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002010,传化智联,6.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002637,赞宇科技,14.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600561,江西长运,6.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002376,新北洋,7.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603676,卫信康,11.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603700,宁水集团,13.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601133,柏诚股份,16.86,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600966,博汇纸业,7.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002136,安 纳 达,13.29,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002730,电光科技,15.56,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603058,永吉股份,10.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002209,达 意 隆,15.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688425,铁建重工,5.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000663,永安林业,7.56,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002171,楚江新材,13.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000551,创元科技,14.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002249,大洋电机,10.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600770,综艺股份,6.66,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002107,沃华医药,7.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600744,华银电力,6.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002749,国光股份,13.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600268,国电南自,12.93,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000541,佛山照明,6.27,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600713,南京医药,5.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000045,深纺织Ａ,12.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000788,北大医药,6.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001313,粤海饲料,7.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002328,新朋股份,6.91,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002998,优彩资源,8.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600468,百利电气,7.13,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002593,日上集团,5.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002587,奥拓电子,6.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002520,日发精机,5.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002890,弘宇股份,16.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603879,永悦科技,6.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600212,绿能慧充,7.98,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600476,湘邮科技,16.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603158,腾龙股份,10.32,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000600,建投能源,8.65,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000922,佳电股份,14.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603138,海量数据,17.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600829,人民同泰,11.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601369,陕鼓动力,10.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002139,拓邦股份,13.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000789,万年青,5.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603006,联明股份,13.43,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600168,武汉控股,5.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600375,汉马科技,6.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600279,重庆港,5.53,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002708,光洋股份,13.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000859,国风新材,10.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000590,启迪药业,11.22,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002196,方正电机,16.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002088,鲁阳节能,13.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603823,百合花,18.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603901,永创智能,14.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605077,华康股份,15.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000683,博源化工,8.67,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603070,万控智造,14.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002111,威海广泰,10.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601965,中国汽研,19.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002365,永安药业,14.98,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600732,爱旭股份,14.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600644,乐山电力,11.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600867,通化东宝,8.82,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603995,甬金股份,19.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002322,理工能科,13.17,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002849,威星智能,18.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000020,深华发Ａ,14.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000726,鲁  泰Ａ,7.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603856,东宏股份,13.51,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002229,鸿博股份,15.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002363,隆基机械,9.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603118,共进股份,11.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002429,兆驰股份,9.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000027,深圳能源,6.82,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603181,皇马科技,16.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002728,特一药业,12.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000626,远大控股,7.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600237,铜峰电子,9.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600510,黑牡丹,9.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002743,富煌钢构,5.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603788,宁波高发,16.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002546,新联电子,8.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
003025,思进智能,14.32,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603213,镇洋发展,13.66,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002268,电科网安,19.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601882,海天精工,19.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002448,中原内配,13.39,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002715,登云股份,17.05,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002350,北京科锐,9.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002286,保龄宝,10.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603528,多伦科技,9.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000422,湖北宜化,16.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002392,北京利尔,8.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601311,骆驼股份,9.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605399,晨光新材,15.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603693,江苏新能,12.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002075,沙钢股份,5.96,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000035,中国天楹,6.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002085,万丰奥威,15.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600769,祥龙电业,12.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000597,东北制药,5.32,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605368,蓝天燃气,8.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002949,华阳国际,15.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600860,京城股份,12.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001239,永达股份,16.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600099,林海股份,10.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600784,鲁银投资,7.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603912,佳力图,8.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002367,康力电梯,7.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002562,兄弟科技,6.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000856,冀东装备,10.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600191,华资实业,12.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600470,六国化工,6.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603917,合力科技,14.64,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002063,远光软件,6.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002176,江特电机,9.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603677,奇精机械,17.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603387,基蛋生物,8.67,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002452,长高电新,10.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600630,龙头股份,9.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605122,四方新材,13.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000026,飞亚达,15.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000803,山高环能,9.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605166,聚合顺,10.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601700,风范股份,5.8,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002184,海得控制,13.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603729,龙韵股份,17.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600590,泰豪科技,10.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600461,洪城环境,9.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603055,台华新材,9.24,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600528,中铁工业,8.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002655,共达电声,12.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600558,大西洋,6.17,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601117,中国化学,9.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000700,模塑科技,12.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600550,保变电气,14.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603766,隆鑫通用,15.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002370,亚太药业,7.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603107,上海汽配,15.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603439,贵州三力,12.02,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002513,蓝丰生化,6.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002324,普利特,18.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601026,道生天合,19.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000555,神州信息,16.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688570,天玛智控,19.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002106,莱宝高科,11.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000830,鲁西化工,19.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600523,贵航股份,14.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603219,富佳股份,18.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603289,泰瑞机器,10.93,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002480,新筑股份,6.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000682,东方电子,13.32,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601002,晋亿实业,5.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000576,甘化科工,10.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600742,富维股份,9.67,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603085,天成自控,11.51,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002706,良信股份,10.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002297,博云新材,12.11,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600538,国发股份,7.13,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600513,联环药业,18.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603081,大丰实业,14.02,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601956,东贝集团,7.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603223,恒通股份,10.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002999,天禾股份,7.44,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605167,利柏特,17.67,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002686,亿利达,6.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000557,西部创业,5.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002276,万马股份,16.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603071,物产环能,13.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603053,成都燃气,10.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002062,宏润建设,9.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000048,京基智农,18.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
