代码,名称,收盘,信号,强度,操作建议,历史胜率参考
600513,联环药业,19.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605303,园林股份,17.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002354,天娱数科,7.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000779,甘咨询,8.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002643,万润股份,17.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600409,三友化工,7.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600633,浙数文化,14.96,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002862,实丰文化,19.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000070,特发信息,11.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002148,北纬科技,9.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603456,九洲药业,19.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002045,国光电器,14.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603042,华脉科技,17.39,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002092,中泰化学,5.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002712,思美传媒,6.24,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600676,交运股份,9.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605167,利柏特,18.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605169,洪通燃气,14.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600415,小商品城,17.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002410,广联达,14.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688556,高测股份,14.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002212,天融信,9.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600579,中化装备,8.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600999,招商证券,16.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000756,新华制药,16.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600775,南京熊猫,14.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002197,ST证通,9.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002349,精华制药,7.66,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000719,中原传媒,12.24,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603977,国泰集团,15.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000665,湖北广电,5.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002027,分众传媒,7.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600229,城市传媒,6.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000593,德龙汇能,15.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000948,南天信息,18.05,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002414,高德红外,17.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002766,索菱股份,6.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002723,小崧股份,8.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002291,遥望科技,6.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600960,渤海汽车,5.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600100,同方股份,9.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603682,锦和商管,7.05,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688653,康希通信,13.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601949,中国出版,7.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603316,诚邦股份,14.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603132,金徽股份,16.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601198,东兴证券,13.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002451,摩恩电气,11.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600756,浪潮软件,18.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600192,长城电工,10.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002232,启明信息,19.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600284,浦东建设,8.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002455,百川股份,7.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002166,莱茵生物,9.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600528,中铁工业,8.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603918,金桥信息,17.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002238,天威视讯,8.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600126,杭钢股份,8.66,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603687,大胜达,10.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605228,神通科技,15.96,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000625,长安汽车,11.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600736,苏州高新,6.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600350,山东高速,9.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603602,纵横通信,15.66,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000498,山东路桥,6.15,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600037,歌华有线,7.8,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605055,迎丰股份,9.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000042,中洲控股,8.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600133,东湖高新,10.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000953,河化股份,7.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601233,桐昆股份,19.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603515,欧普照明,18.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000737,北方铜业,15.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600446,金证股份,16.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600640,国脉文化,13.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002905,金逸影视,10.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002026,山东威达,15.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002681,奋达科技,6.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002642,荣联科技,8.67,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603108,润达医疗,17.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002401,中远海科,16.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002800,天顺股份,17.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
003039,顺控发展,17.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000417,合百集团,8.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002467,二六三,6.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002476,宝莫股份,7.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000952,广济药业,7.91,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002465,海格通信,19.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600366,宁波韵升,14.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688530,欧莱新材,18.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603985,恒润股份,16.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002405,四维图新,10.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000863,三湘印象,5.86,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688387,信科移动,19.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002115,三维通信,15.83,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002099,海翔药业,6.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600095,湘财股份,11.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688609,九联科技,9.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688046,药康生物,18.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600615,鑫源智造,12.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600539,狮头股份,10.49,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600422,昆药集团,12.82,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601238,广汽集团,8.29,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688207,格灵深瞳,17.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002358,森源电气,7.1,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603676,卫信康,11.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002361,神剑股份,13.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600292,远达环保,13.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600571,信雅达,16.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688588,凌志软件,15.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600531,豫光金铅,13.93,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688289,圣湘生物,19.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002243,力合科创,10.93,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688373,盟科药业,6.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002456,欧菲光,10.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600826,兰生股份,11.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688758,赛分科技,19.22,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603890,春秋电子,16.15,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000686,东北证券,9.27,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600719,大连热电,6.44,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000060,中金岭南,6.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002609,捷顺科技,10.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603617,君禾股份,7.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002675,东诚药业,14.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688425,铁建重工,5.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000551,创元科技,15.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600219,南山铝业,6.53,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601800,中国交建,8.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002044,美年健康,7.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600589,大位科技,9.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600828,茂业商业,6.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002492,恒基达鑫,7.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002579,中京电子,12.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600530,交大昂立,6.56,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601360,三六零,12.13,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600604,市北高新,5.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601068,中铝国际,5.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603229,奥翔药业,9.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002769,普路通,12.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002343,慈文传媒,7.51,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002674,兴业科技,14.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002900,哈三联,13.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603206,嘉环科技,17.93,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002755,奥赛康,17.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000503,国新健康,10.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002068,黑猫股份,8.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600848,上海临港,11.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600637,东方明珠,12.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603660,苏州科达,11.15,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002279,久其软件,8.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002510,天汽模,8.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603477,巨星农牧,17.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000810,创维数字,12.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688599,天合光能,19.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688469,芯联集成,7.05,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605155,西大门,18.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600353,旭光电子,17.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600373,中文传媒,9.51,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600797,浙大网新,10.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601519,大智慧,13.67,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600106,重庆路桥,6.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002565,顺灏股份,14.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601059,信达证券,17.73,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603488,展鹏科技,10.24,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601212,白银有色,7.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000710,贝瑞基因,12.64,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000036,华联控股,6.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002434,万里扬,9.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600718,东软集团,11.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000967,盈峰环境,6.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601528,瑞丰银行,5.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002095,生 意 宝,19.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603209,兴通股份,15.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000156,华数传媒,8.13,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600559,老白干酒,16.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600768,宁波富邦,16.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600602,云赛智联,19.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688315,诺禾致源,14.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605069,正和生态,13.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600028,中国石化,5.96,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000630,铜陵有色,5.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600765,中航重机,19.49,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603367,辰欣药业,18.05,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000612,焦作万方,13.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002292,奥飞娱乐,9.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600773,西藏城投,13.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000712,锦龙股份,12.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601611,中国核建,16.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603876,鼎胜新材,16.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601789,宁波建工,5.17,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600820,隧道股份,6.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605008,长鸿高科,14.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002583,海能达,11.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688030,山石网科,19.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002123,梦网科技,13.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603212,赛伍技术,14.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605218,伟时电子,19.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002085,万丰奥威,16.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600769,祥龙电业,12.83,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603221,爱丽家居,13.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002181,粤 传 媒,10.17,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601666,平煤股份,8.15,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002439,启明星辰,14.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002075,沙钢股份,5.64,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002229,鸿博股份,16.17,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600156,华升股份,8.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002471,中超控股,7.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002945,华林证券,17.15,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600251,冠农股份,9.82,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600088,中视传媒,17.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600039,四川路桥,10.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600588,用友网络,15.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002065,东华软件,10.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688575,亚辉龙,14.98,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601116,三江购物,17.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603998,方盛制药,12.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688327,云从科技,16.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002355,兴民智通,6.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600271,航天信息,10.51,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601136,首创证券,18.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688389,普门科技,13.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600961,株冶集团,18.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
