代码,名称,收盘,信号,强度,操作建议,历史胜率参考
000557,西部创业,5.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002276,万马股份,16.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600998,九州通,5.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002160,常铝股份,5.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603316,诚邦股份,15.25,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002367,康力电梯,7.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002562,兄弟科技,6.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600191,华资实业,12.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600470,六国化工,6.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001376,百通能源,16.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002532,天山铝业,17.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603429,集友股份,10.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603387,基蛋生物,8.51,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002452,长高电新,8.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600583,海油工程,5.87,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002451,摩恩电气,10.82,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600080,金花股份,7.96,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600219,南山铝业,5.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603172,万丰股份,17.66,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002107,沃华医药,7.43,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002044,美年健康,6.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002593,日上集团,6.02,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002164,宁波东力,15.02,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600973,宝胜股份,9.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688660,电气风电,17.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605169,洪通燃气,13.65,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601886,江河集团,8.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600601,方正科技,12.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603505,金石资源,18.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000048,京基智农,15.8,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600234,科新发展,12.44,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600722,金牛化工,6.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603587,地素时尚,13.19,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600007,中国国贸,19.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002295,精艺股份,12.64,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603819,神力股份,12.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600348,华阳股份,8.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002667,威领股份,14.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600676,交运股份,7.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002826,易明医药,18.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000507,珠海港,5.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000899,赣能股份,10.24,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600746,江苏索普,7.11,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000065,北方国际,12.24,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600106,重庆路桥,6.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002603,以岭药业,17.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603811,诚意药业,11.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601918,新集能源,7.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002339,积成电子,9.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002090,金智科技,12.83,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000830,鲁西化工,16.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603219,富佳股份,17.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600989,宝丰能源,19.43,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002602,ST华通,19.83,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002480,新筑股份,6.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000682,东方电子,12.65,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601002,晋亿实业,5.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002585,双星新材,7.22,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603151,邦基科技,18.86,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603081,大丰实业,14.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605303,园林股份,18.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000598,兴蓉环境,7.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688096,京源环保,8.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002114,罗平锌电,9.11,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002182,宝武镁业,17.29,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002701,奥瑞金,5.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002072,凯瑞德,7.53,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002068,黑猫股份,9.16,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603035,常熟汽饰,15.8,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601218,吉鑫科技,5.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000950,重药控股,6.22,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603639,海利尔,12.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603331,百达精工,13.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002700,万憬能源,7.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
003036,泰坦股份,15.86,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603315,福鞍股份,15.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600078,澄星股份,10.25,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605500,森林包装,8.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002953,日丰股份,12.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002244,滨江集团,10.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002207,准油股份,8.17,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688432,有研硅,13.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603125,常青科技,18.73,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002815,崇达技术,14.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603456,九洲药业,19.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002559,亚威股份,10.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603588,高能环境,8.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002271,东方雨虹,14.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002731,萃华珠宝,12.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002860,星帅尔,13.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600499,科达制造,14.22,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002438,江苏神通,16.65,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002824,和胜股份,19.56,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000531,穗恒运Ａ,6.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603103,横店影视,18.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600328,中盐化工,8.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601766,中国中车,7.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002674,兴业科技,14.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002941,新疆交建,16.83,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000822,山东海化,5.53,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001338,永顺泰,12.29,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603328,依顿电子,11.39,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002029,七 匹 狼,13.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002743,富煌钢构,5.64,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002546,新联电子,7.13,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002038,双鹭药业,7.86,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000862,银星能源,6.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002795,永和智控,7.51,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605228,神通科技,16.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002248,华东数控,12.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600639,浦东金桥,10.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603357,设计总院,8.27,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002723,小崧股份,8.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000695,滨海能源,13.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000796,凯撒旅业,6.53,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000876,新 希 望,9.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600960,渤海汽车,5.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000957,中通客车,11.42,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002648,卫星化学,18.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002378,章源钨业,16.74,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600201,生物股份,17.1,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000737,北方铜业,15.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600671,天目药业,17.53,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600595,中孚实业,8.53,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600522,中天科技,18.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600236,桂冠电力,8.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000419,通程控股,6.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600336,澳柯玛,8.22,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600497,驰宏锌锗,8.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002078,太阳纸业,15.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002035,华帝股份,6.27,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601827,三峰环境,8.56,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000937,冀中能源,5.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600967,内蒙一机,19.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000958,电投产融,6.66,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600230,沧州大化,15.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600926,杭州银行,15.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600156,华升股份,8.19,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601669,中国电建,5.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600872,中炬高新,17.98,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002399,海普瑞,12.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002169,智光电气,11.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002342,巨力索具,12.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601065,江盐集团,8.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002986,宇新股份,11.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605018,长华集团,11.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001286,陕西能源,9.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603399,永杉锂业,11.43,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600185,珠免集团,6.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600874,创业环保,6.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002539,云图控股,11.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000301,东方盛虹,10.64,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601898,中煤能源,13.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600509,天富能源,8.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000506,招金黄金,13.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002469,三维化学,8.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000731,四川美丰,6.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002909,集泰股份,7.25,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605069,正和生态,15.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601008,连云港,5.25,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603861,白云电器,12.91,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603966,法兰泰克,13.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600353,旭光电子,18.44,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002842,翔鹭钨业,16.22,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001239,永达股份,16.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002552,宝鼎科技,17.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603856,东宏股份,12.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002208,合肥城建,13.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600123,兰花科创,6.15,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002533,金杯电工,12.93,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000968,蓝焰控股,6.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600366,宁波韵升,14.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002516,旷达科技,6.97,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688488,艾迪药业,17.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000936,华西股份,8.96,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600064,南京高科,8.82,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688352,颀中科技,13.42,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603585,苏利股份,19.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600526,菲达环保,5.42,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600521,华海药业,18.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002386,天原股份,5.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603335,迪生力,5.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600546,山煤国际,10.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600873,梅花生物,10.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601238,广汽集团,8.39,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002420,毅昌科技,7.86,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002879,长缆科技,19.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000819,岳阳兴长,16.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603718,海利生物,6.51,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002787,华源控股,12.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600104,上汽集团,15.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601600,中国铝业,13.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603599,广信股份,11.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603898,好莱客,13.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603890,春秋电子,16.13,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600889,南京化纤,16.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603113,金能科技,6.43,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002921,联诚精密,18.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002225,濮耐股份,6.11,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605599,菜百股份,17.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603333,尚纬股份,8.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600062,华润双鹤,18.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000060,中金岭南,6.49,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
003037,三和管桩,8.29,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603408,建霖家居,12.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601390,中国中铁,5.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002716,湖南白银,8.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603181,皇马科技,15.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603359,东珠生态,8.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002448,中原内配,12.86,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002096,易普力,13.43,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600237,铜峰电子,9.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002100,天康生物,7.2,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002571,德力股份,13.11,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600769,祥龙电业,13.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000567,海德股份,6.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603221,爱丽家居,13.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603233,大参林,18.42,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000007,全新好,11.91,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002510,天汽模,7.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600056,中国医药,10.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002564,天沃科技,7.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600295,鄂尔多斯,14.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601068,中铝国际,5.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002758,浙农股份,10.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603229,奥翔药业,10.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000795,英洛华,10.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603320,迪贝电气,18.86,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002167,东方锆业,13.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002871,伟隆股份,18.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002299,圣农发展,16.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001299,美能能源,12.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600505,西昌电力,13.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600251,冠农股份,9.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002350,北京科锐,8.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600097,开创国际,11.84,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002457,青龙管业,11.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002626,金达威,19.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605208,永茂泰,13.67,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002512,达华智能,7.62,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605222,起帆电缆,19.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600848,上海临港,12.32,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002969,嘉美包装,16.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600637,东方明珠,14.65,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002636,金安国纪,16.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600458,时代新材,14.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603633,徕木股份,10.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603162,海通发展,12.38,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002221,东华能源,8.29,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002057,中钢天源,10.73,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002960,青鸟消防,11.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000006,深振业Ａ,9.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603506,南都物业,13.32,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002519,银河电子,11.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600508,上海能源,12.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603535,嘉诚国际,10.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002237,恒邦股份,14.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000678,襄阳轴承,15.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002949,华阳国际,15.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002634,棒杰股份,6.1,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002556,辉隆股份,6.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002966,苏州银行,8.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002782,可立克,18.96,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600279,重庆港,5.47,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000708,中信特钢,15.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600267,海正药业,10.57,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688098,申联生物,9.59,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000949,新乡化纤,6.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600620,天宸股份,7.13,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600748,上实发展,6.58,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601998,中信银行,7.36,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601919,中远海控,14.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000703,恒逸石化,10.24,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000955,欣龙控股,5.94,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600971,恒源煤电,6.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600668,尖峰集团,11.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002911,佛燃能源,12.29,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603033,三维股份,11.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000967,盈峰环境,7.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000630,铜陵有色,5.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600738,丽尚国潮,5.31,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002580,圣阳股份,13.17,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603158,腾龙股份,10.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600578,京能电力,5.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603291,联合水务,10.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000600,建投能源,8.73,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600596,新安股份,12.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601985,中国核电,9.04,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603182,嘉华股份,15.69,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600490,鹏欣资源,8.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603161,科华控股,13.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601857,中国石油,9.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000910,大亚圣象,7.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603367,辰欣药业,18.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002333,罗普斯金,6.02,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603227,雪峰科技,8.44,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600376,首开股份,6.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
