代码,名称,收盘,信号,强度,操作建议,历史胜率参考
000822,山东海化,5.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002591,恒大高新,7.24,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600198,大唐电信,10.39,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600894,广日股份,9.5,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002413,雷科防务,18.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002538,司尔特,6.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002842,翔鹭钨业,15.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600353,旭光电子,17.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603318,水发燃气,6.91,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605069,正和生态,14.51,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002250,联化科技,17.06,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603012,创力集团,7.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000821,京山轻机,13.96,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603680,今创集团,16.7,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
003037,三和管桩,8.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603617,君禾股份,7.75,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603333,尚纬股份,8.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600719,大连热电,6.23,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603113,金能科技,6.39,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600546,山煤国际,10.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601377,兴业证券,7.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600615,鑫源智造,11.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000936,华西股份,8.91,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002405,四维图新,10.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002516,旷达科技,6.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600366,宁波韵升,14.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
001286,陕西能源,9.66,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603679,华体科技,17.45,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600768,宁波富邦,14.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002743,富煌钢构,5.66,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600510,黑牡丹,8.49,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600188,兖矿能源,14.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603181,皇马科技,15.25,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600707,彩虹股份,6.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002363,隆基机械,10.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600123,兰花科创,6.12,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002208,合肥城建,12.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601068,中铝国际,5.93,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600295,鄂尔多斯,14.35,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600481,双良节能,7.07,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002787,华源控股,12.39,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600955,维远股份,17.64,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603887,城地香江,14.8,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603528,多伦科技,10.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000151,中成股份,12.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605222,起帆电缆,19.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002877,智能自控,9.48,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600508,上海能源,12.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600403,大有能源,7.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002510,天汽模,7.6,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000007,全新好,11.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600805,悦达投资,5.76,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600909,华安证券,7.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600458,时代新材,13.92,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603135,中重科技,9.61,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600848,上海临港,12.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603278,大业股份,15.95,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688403,汇成股份,17.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000795,英洛华,10.22,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600668,尖峰集团,11.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600971,恒源煤电,6.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002419,天虹股份,6.03,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002277,友阿股份,7.85,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002634,棒杰股份,5.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688549,中巨芯,9.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002949,华阳国际,15.52,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000678,襄阳轴承,15.05,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002420,毅昌科技,7.63,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000157,中联重科,8.81,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603221,爱丽家居,13.14,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002383,合众思壮,13.65,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600769,祥龙电业,12.79,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605399,晨光新材,13.82,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600039,四川路桥,10.4,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002601,龙佰集团,19.73,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000859,国风新材,12.55,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002258,利尔化学,14.09,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688697,纽威数控,16.15,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603321,梅轮电梯,8.22,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688223,晶科能源,6.26,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600075,新疆天业,5.29,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002631,德尔未来,5.88,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002453,华软科技,6.54,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603299,苏盐井神,10.68,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002205,国统股份,13.77,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601798,蓝科高新,9.28,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600596,新安股份,12.08,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000532,华金资本,17.37,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002645,华宏科技,15.24,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600135,乐凯胶片,11.9,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002918,蒙娜丽莎,15.99,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
688575,亚辉龙,15.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600818,中路股份,10.0,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002340,格林美,8.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000833,粤桂股份,19.78,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
002036,联创电子,12.21,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600678,四川金顶,13.72,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000510,新金路,13.89,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603668,天马科技,16.56,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000020,深华发Ａ,14.41,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603995,甬金股份,18.71,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
601965,中国汽研,17.3,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000683,博源化工,7.33,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
600352,浙江龙盛,11.18,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
605077,华康股份,15.43,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
000811,冰轮环境,16.01,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
603176,汇通集团,5.46,蓄势,60,缩量回调中，关注下方MA20支撑，可分批试错,65%
