code,price,score,signal_strength,action_advice,volume_ratio,name
000998,10.51,70,中等 (趋势形成),底仓试错 (突破位:10.10),69.53,隆平高科
688549,10.77,70,中等 (趋势形成),底仓试错 (突破位:10.74),1.6,中巨芯
002556,6.58,70,中等 (趋势形成),底仓试错 (突破位:6.51),38.29,辉隆股份
603588,10.15,70,中等 (趋势形成),底仓试错 (突破位:10.13),42.96,高能环境
002207,11.12,70,中等 (趋势形成),底仓试错 (突破位:9.92),50.32,准油股份
688565,13.66,70,中等 (趋势形成),底仓试错 (突破位:12.68),1.77,力源科技
603687,11.5,70,中等 (趋势形成),底仓试错 (突破位:11.42),22.24,大胜达
600817,12.37,70,中等 (趋势形成),底仓试错 (突破位:11.92),31.17,宇通重工
600638,7.49,70,中等 (趋势形成),底仓试错 (突破位:7.43),40.19,新黄浦
600722,8.73,70,中等 (趋势形成),底仓试错 (突破位:7.28),84.25,金牛化工
000713,7.38,70,中等 (趋势形成),底仓试错 (突破位:7.21),61.11,国投丰乐
601886,9.61,70,中等 (趋势形成),底仓试错 (突破位:9.56),25.04,江河集团
688176,14.21,70,中等 (趋势形成),底仓试错 (突破位:13.57),1.29,亚虹医药
688728,17.05,70,中等 (趋势形成),底仓试错 (突破位:16.80),1.63,格科微
002041,11.29,70,中等 (趋势形成),底仓试错 (突破位:10.00),83.89,登海种业
688653,14.36,70,中等 (趋势形成),底仓试错 (突破位:14.35),1.23,康希通信
600826,12.83,70,中等 (趋势形成),底仓试错 (突破位:12.70),22.78,兰生股份
000951,18.93,70,中等 (趋势形成),底仓试错 (突破位:18.39),97.86,中国重汽
688033,9.15,70,中等 (趋势形成),底仓试错 (突破位:9.05),0.86,天宜新材
600026,15.8,70,中等 (趋势形成),底仓试错 (突破位:14.91),46.15,中远海能
600356,9.85,70,中等 (趋势形成),底仓试错 (突破位:9.64),29.01,恒丰纸业
000863,6.71,70,中等 (趋势形成),底仓试错 (突破位:6.65),14.71,三湘印象
601952,10.1,70,中等 (趋势形成),底仓试错 (突破位:9.58),69.9,苏垦农发
002144,15.1,70,中等 (趋势形成),底仓试错 (突破位:14.95),73.66,宏达高科
603578,16.85,70,中等 (趋势形成),底仓试错 (突破位:13.93),224.14,三星新材
601038,15.01,70,中等 (趋势形成),底仓试错 (突破位:14.75),35.2,一拖股份
600331,16.26,70,中等 (趋势形成),底仓试错 (突破位:14.75),43.58,宏达股份
000554,8.46,70,中等 (趋势形成),底仓试错 (突破位:7.49),70.53,泰山石油
601808,16.55,70,中等 (趋势形成),底仓试错 (突破位:16.00),70.25,中海油服
688512,12.43,70,中等 (趋势形成),底仓试错 (突破位:12.18),1.42,慧智微
600746,7.92,70,中等 (趋势形成),底仓试错 (突破位:7.85),51.11,江苏索普
603331,15.63,70,中等 (趋势形成),底仓试错 (突破位:14.87),147.47,百达精工
002014,12.59,70,中等 (趋势形成),底仓试错 (突破位:12.31),23.79,永新股份
601155,17.68,70,中等 (趋势形成),底仓试错 (突破位:15.99),32.87,新城控股
002491,7.85,70,中等 (趋势形成),底仓试错 (突破位:7.65),92.13,通鼎互联
600499,17.69,70,中等 (趋势形成),底仓试错 (突破位:15.20),1.68,科达制造
002438,17.23,70,中等 (趋势形成),底仓试错 (突破位:16.99),40.33,江苏神通
002458,9.63,70,中等 (趋势形成),底仓试错 (突破位:9.35),67.79,益生股份
002137,10.14,70,中等 (趋势形成),底仓试错 (突破位:9.68),61.45,实益达
002106,11.87,70,中等 (趋势形成),底仓试错 (突破位:11.74),99.12,莱宝高科
002688,6.51,70,中等 (趋势形成),底仓试错 (突破位:6.50),92.66,金河生物
002043,16.16,70,中等 (趋势形成),底仓试错 (突破位:15.05),42.17,兔 宝 宝
688352,15.38,70,中等 (趋势形成),底仓试错 (突破位:14.15),4.9,颀中科技
603958,18.5,70,中等 (趋势形成),底仓试错 (突破位:16.84),193.19,哈森股份
600869,12.11,70,中等 (趋势形成),底仓试错 (突破位:12.01),38.8,远东股份
600236,8.37,70,中等 (趋势形成),底仓试错 (突破位:8.35),11.37,桂冠电力
002724,7.45,70,中等 (趋势形成),底仓试错 (突破位:7.44),137.09,海洋王
000672,14.43,70,中等 (趋势形成),底仓试错 (突破位:14.27),19.31,上峰水泥
002161,8.89,70,中等 (趋势形成),底仓试错 (突破位:8.48),73.76,远 望 谷
002319,15.11,70,中等 (趋势形成),底仓试错 (突破位:13.75),82.34,乐通股份
603162,15.36,70,中等 (趋势形成),底仓试错 (突破位:14.15),43.09,海通发展
002457,12.48,70,中等 (趋势形成),底仓试错 (突破位:12.08),81.91,青龙管业
600970,11.42,70,中等 (趋势形成),底仓试错 (突破位:11.02),38.87,中材国际
600428,7.82,70,中等 (趋势形成),底仓试错 (突破位:7.76),44.91,中远海特
002206,7.4,70,中等 (趋势形成),底仓试错 (突破位:7.06),52.35,海 利 得
688280,9.55,70,中等 (趋势形成),底仓试错 (突破位:9.36),0.7,精进电动
002372,12.45,70,中等 (趋势形成),底仓试错 (突破位:11.78),49.6,伟星新材
688779,9.9,70,中等 (趋势形成),底仓试错 (突破位:9.44),1.75,五矿新能
002828,13.09,70,中等 (趋势形成),底仓试错 (突破位:12.80),59.37,贝肯能源
600983,11.19,70,中等 (趋势形成),底仓试错 (突破位:10.98),16.98,惠而浦
600359,7.93,70,中等 (趋势形成),底仓试错 (突破位:7.71),72.25,新农开发
688022,17.18,70,中等 (趋势形成),底仓试错 (突破位:16.51),1.21,瀚川智能
