code,price,score,signal_strength,action_advice,volume_ratio,name
002810,19.6,70,中等 (趋势形成),底仓试错 (突破位:18.59),0.15,山东赫达
002457,12.85,70,中等 (趋势形成),底仓试错 (突破位:12.64),0.09,青龙管业
688033,9.15,70,中等 (趋势形成),底仓试错 (突破位:9.05),0.86,天宜新材
002772,18.39,70,中等 (趋势形成),底仓试错 (突破位:17.10),0.08,众兴菌业
600330,15.5,70,中等 (趋势形成),底仓试错 (突破位:14.67),0.32,天通股份
688549,10.77,70,中等 (趋势形成),底仓试错 (突破位:10.74),1.6,中巨芯
600983,12.45,70,中等 (趋势形成),底仓试错 (突破位:11.26),0.29,惠而浦
000822,6.39,70,中等 (趋势形成),底仓试错 (突破位:6.11),0.3,山东海化
002014,12.67,70,中等 (趋势形成),底仓试错 (突破位:12.65),0.16,永新股份
603616,8.29,70,中等 (趋势形成),底仓试错 (突破位:6.29),1.17,韩建河山
600216,15.6,70,中等 (趋势形成),底仓试错 (突破位:14.99),0.23,浙江医药
002054,10.05,70,中等 (趋势形成),底仓试错 (突破位:9.87),0.05,德美化工
600233,18.0,70,中等 (趋势形成),底仓试错 (突破位:17.90),0.1,圆通速递
002193,7.17,70,中等 (趋势形成),底仓试错 (突破位:6.48),0.26,如意集团
688779,9.9,70,中等 (趋势形成),底仓试错 (突破位:9.44),1.75,五矿新能
600814,10.78,70,中等 (趋势形成),底仓试错 (突破位:9.19),0.36,杭州解百
688280,9.55,70,中等 (趋势形成),底仓试错 (突破位:9.36),0.7,精进电动
688352,15.38,70,中等 (趋势形成),底仓试错 (突破位:14.15),4.9,颀中科技
002634,6.9,70,中等 (趋势形成),底仓试错 (突破位:6.53),0.11,棒杰股份
688022,17.18,70,中等 (趋势形成),底仓试错 (突破位:16.51),1.21,瀚川智能
000042,9.16,70,中等 (趋势形成),底仓试错 (突破位:8.82),0.08,中洲控股
002923,15.87,70,中等 (趋势形成),底仓试错 (突破位:14.66),0.35,润都股份
002471,9.77,70,中等 (趋势形成),底仓试错 (突破位:9.65),0.13,中超控股
600188,15.57,70,中等 (趋势形成),底仓试错 (突破位:15.15),0.2,兖矿能源
002033,9.93,70,中等 (趋势形成),底仓试错 (突破位:9.76),0.22,丽江股份
603826,19.5,70,中等 (趋势形成),底仓试错 (突破位:19.15),0.34,坤彩科技
688653,14.36,70,中等 (趋势形成),底仓试错 (突破位:14.35),1.23,康希通信
